danceability,energy,loudness,speechiness,acousticness,instrumentalness,valence,tempo,id,mood,motivation,release_decade
0.449,0.585,-6.761,0.0268,0.0509,8.75e-05,0.212,139.631,6nek1Nin9q48AVZcWs9e9D,0.0,0.0,2010s
0.495,0.722,-8.108,0.357,0.0697,0.0,0.539,175.627,4tqcoej1zPvwePZCzuAjJd,0.0,1.0,2010s
0.578,0.866,-3.804,0.0619,0.00701,0.0,0.619,128.038,4kbj5MwxO1bq9wjT5g9HaA,1.0,1.0,2010s
0.655,0.819,-4.852,0.0316,0.000176,0.00374,0.766,117.956,6Z8R6UsFuGXGtiIxiD8ISb,1.0,1.0,2010s
0.791,0.862,-3.24,0.11,0.037,2.19e-05,0.592,123.994,7ef4DlsgrMEH11cDZd32M6,1.0,1.0,2010s
0.689,0.481,-7.503,0.0815,0.369,1.03e-06,0.283,80.025,2JzZzZUQj3Qff7wapcbKjc,0.0,0.0,2010s
0.754,0.646,-5.795,0.317,0.152,1.85e-05,0.429,176.089,0fea68AdmYNygeTGI4RC18,0.0,1.0,2010s
0.765,0.356,-5.556,0.195,0.223,0.0,0.189,96.991,3pXF1nA74528Edde4of9CC,0.0,0.0,2010s
0.663,0.861,-3.398,0.109,0.0338,0.0,0.654,119.963,4356Typ82hUiFAynbLYbPn,1.0,1.0,2010s
0.491,0.693,-6.487,0.0377,0.211,6.92e-06,0.412,90.027,3RiPr603aXAoi4GHyXx0uy,0.0,1.0,2010s
0.913,0.603,-4.892,0.226,0.0272,0.000503,0.497,123.061,3GZD6HmiNUhxXYf8Gch723,1.0,1.0,2010s
0.897,0.662,-6.903,0.292,0.0852,0.0,0.389,112.511,78QR3Wp35dqAhFEc2qAGjE,0.0,1.0,2010s
0.631,0.927,-2.787,0.0332,0.199,0.119,0.465,123.962,0azC730Exh71aQlOt9Zj3y,0.0,1.0,2010s
0.585,0.52,-6.136,0.0712,0.124,7.01e-05,0.129,159.801,0e7ipj03S05BNilyu5bRzt,0.0,0.0,2010s
0.775,0.613,-4.586,0.0542,0.109,2.33e-05,0.797,100.066,5cF0dROlMOK5uNZtivgu50,1.0,1.0,2010s
0.745,0.353,-10.614,0.0983,0.174,0.00662,0.598,160.111,0WtDGnWL2KrMCk0mI1Gpwz,1.0,0.0,2010s
0.516,0.595,-4.63,0.0313,0.0275,0.0,0.222,119.972,5Ohxk2dO5COHF1krpoPigN,0.0,1.0,2010s
0.731,0.445,-8.418,0.0533,0.0586,1.96e-05,0.106,117.97,55n9yjI6qqXh5F2mYvUc2y,0.0,0.0,2010s
0.628,0.593,-5.036,0.0323,0.093,1.65e-06,0.104,125.026,7xoUc6faLbCqZO6fQEYprd,0.0,1.0,2010s
0.498,0.59,-4.721,0.032,0.511,0.0,0.0784,145.867,161DnLWsx1i3u1JT05lzqU,0.0,0.0,2010s
0.646,0.823,-4.123,0.0394,0.213,0.0,0.418,128.035,7MmG8p0F9N3C4AXdK6o6Eb,0.0,1.0,2010s
0.484,0.731,-6.694,0.0379,0.431,0.0,0.51,101.654,3JvrhDOgAt6p7K8mDyZwRd,0.0,1.0,2010s
0.781,0.445,-6.061,0.0295,0.474,0.0,0.591,78.998,34gCuhDGsG4bRPIf9bb02f,1.0,0.0,2010s
0.658,0.671,-12.21,0.0363,0.0933,0.000927,0.166,100.966,2vXKRlJBXyOcvZYTdNeckS,0.0,0.0,2010s
0.6,0.663,-5.802,0.0477,0.225,0.0,0.286,121.07,4nVBt6MZDDP6tRVdQTgxJg,0.0,1.0,2010s
0.943,0.558,-4.911,0.0568,0.0026,2.19e-06,0.606,104.983,4xhsWYTOGcal8zt0J161CU,1.0,1.0,2020s
0.662,0.488,-6.894,0.0682,0.782,0.0,0.817,117.913,0mflMxspEfB0VbI1kyLiAv,1.0,0.0,2020s
0.788,0.758,-6.513,0.0505,0.198,8.5e-05,0.823,119.008,7gaA3wERFkFkgivjwbSvkG,1.0,1.0,2020s
0.628,0.523,-8.307,0.0946,0.701,0.00274,0.416,169.982,5mjYQaktjmjcMKcUIcqz4s,0.0,0.0,2020s
0.706,0.691,-4.775,0.0633,0.0584,6.99e-05,0.632,118.048,7DSAEUvxU8FajXtRloy8M0,1.0,1.0,2020s
0.511,0.532,-5.745,0.0578,0.177,0.0,0.35,138.005,1kuGVB7EU95pJObxwvfwKS,0.0,0.0,2020s
0.52,0.731,-5.338,0.0557,0.342,0.00101,0.662,173.93,4Dvkj6JhhA12EX05fT7y2e,1.0,1.0,2020s
0.508,0.43,-9.475,0.0335,0.83,0.000441,0.324,130.09,1odExI7RdWc4BT515LTAwj,0.0,0.0,2020s
0.637,0.643,-6.571,0.0519,0.13,1.8e-06,0.533,97.008,0V3wPSX9ygBnCm8psDIegu,1.0,1.0,2020s
0.715,0.62,-6.005,0.0484,0.417,0.0,0.172,97.95,2dHHgzDwk4BJdRwy9uXhTO,0.0,0.0,2020s
0.644,0.735,-5.747,0.0391,0.0521,0.144,0.418,88.98,1Qrg8KqiBpW07V7PNxwwwL,0.0,1.0,2020s
0.571,0.544,-10.613,0.0299,0.453,0.00805,0.216,132.052,1xK59OXxi2TAAAbmZK0kBL,0.0,0.0,2020s
0.613,0.581,-8.588,0.0424,0.537,0.000345,0.551,130.033,4R2kfaDFhslZEMJqAFNpdd,0.0,0.0,2020s
0.357,0.425,-7.301,0.0333,0.584,0.0,0.27,102.078,4xqrdfXkTW4T0RauPLv3WA,0.0,0.0,2020s
0.761,0.525,-6.9,0.0944,0.44,6.7e-06,0.531,80.87,3USxtqRwSYz57Ewm6wWRMp,1.0,0.0,2020s
0.601,0.741,-5.569,0.0478,0.185,2.91e-05,0.441,153.96,6I3mqTwhRpn34SLVafSH7G,0.0,1.0,2020s
0.911,0.712,-5.105,0.0817,0.0901,2.68e-05,0.425,92.005,6Sq7ltF9Qa7SNFBsV5Cogx,1.0,1.0,2020s
0.712,0.603,-5.52,0.0262,0.186,0.0,0.67,97.994,1Lo0QY9cvc8sUB2vnIOxDT,1.0,1.0,2020s
0.85,0.699,-3.292,0.0776,0.152,0.0,0.915,114.481,0cVyQfDyRnMJ0V3rjjdlU3,1.0,1.0,2020s
0.561,0.431,-8.81,0.0578,0.768,1.42e-05,0.137,143.875,5wANPM4fQCJwkGd4rN57mH,0.0,0.0,2020s
0.571,0.458,-9.283,0.0258,0.544,9.27e-05,0.299,132.025,5LrN7yUQAzvthd4QujgPFr,0.0,0.0,2020s
0.532,0.623,-9.208,0.0331,0.538,7.28e-05,0.403,89.937,3hUxzQpSfdDqwM3ZTFQY0K,0.0,0.0,2020s
0.776,0.817,-6.018,0.0748,0.18,3.44e-05,0.515,149.921,5sdQOyqq2IDhvmx2lHOpwd,0.0,1.0,2020s
0.362,0.54,-6.031,0.0528,0.338,0.0,0.3,78.007,1ei3hzQmrgealgRKFxIcWn,0.0,0.0,2020s
0.672,0.642,-4.035,0.0313,0.0981,0.0,0.494,121.981,1daDRI9ahBonbWD8YcxOIB,0.0,1.0,2020s
0.812,0.761,-5.222,0.0812,0.0465,0.000135,0.344,130.032,4SFknyjLcyTLJFPKD2m96o,0.0,1.0,2020s
0.442,0.612,-7.222,0.112,0.584,5.7e-06,0.178,180.917,6HU7h9RYOaPRFeh0R3UeAr,0.0,0.0,2020s
0.847,0.733,-6.439,0.16,0.00574,1.04e-05,0.202,130.029,6pcywuOeGGWeOQzdUyti6k,0.0,1.0,2020s
0.896,0.586,-6.687,0.0559,0.104,0.0,0.642,116.971,0nbXyq5TXYPCO7pr3N8S4I,1.0,1.0,2020s
0.642,0.62,-7.091,0.0666,0.0734,0.0,0.0969,90.02,7KokYm8cMIXCsGVmUvKtqf,0.0,0.0,2020s
0.864,0.556,-7.683,0.194,0.255,3.85e-06,0.726,99.974,56y1jOTK0XSvJzVv9vHQBK,1.0,1.0,2020s
0.563,0.664,-5.044,0.154,0.335,0.0,0.688,166.928,4ZtFanR9U6ndgddUvNcjcG,1.0,1.0,2020s
0.901,0.589,-6.713,0.289,0.00302,0.000237,0.399,98.002,1zsPaEkglFvxjAhrM8yhpr,0.0,1.0,2020s
0.332,0.225,-8.697,0.0348,0.767,0.00349,0.297,81.055,4RVwu0g32PAqgUiJoXsdF8,0.0,0.0,2020s
0.565,0.636,-8.198,0.0638,0.107,9.9e-06,0.525,170.01,76OGwb5RA9h4FxQPT33ekc,0.0,0.0,2020s
0.653,0.524,-9.016,0.0502,0.112,0.0,0.553,83.97,6tDDoYIxWvMLTdKpjFkc1B,1.0,0.0,2020s
0.561,0.52,-9.342,0.244,0.0503,1.86e-06,0.424,153.15,1bDbXMyjaUIooNwFE9wn0N,0.0,0.0,2020s
0.829,0.617,-8.497,0.14,0.227,0.00306,0.81,125.605,4S4QJfBGGrC8jRIjJHf1Ka,1.0,1.0,2020s
0.824,0.764,-4.175,0.0854,0.0888,0.00294,0.881,107.998,6Uj1ctrBOjOas8xZXGqKk4,1.0,1.0,2020s
0.65,0.715,-5.198,0.253,0.0993,0.000291,0.187,106.672,1IHWl5LamUGEuP4ozKQSXZ,0.0,1.0,2020s
0.87,0.517,-7.918,0.0475,0.576,0.00553,0.54,111.002,3HqcNJdZ2seoGxhn0wVNDK,1.0,0.0,2020s
0.591,0.764,-5.484,0.0483,0.0383,0.0,0.478,169.928,5HCyWlXZPP0y6Gqq8TgA20,0.0,1.0,2020s
0.666,0.465,-8.545,0.26,0.0503,0.0,0.292,167.937,40iJIUlhi6renaREYGeIDS,0.0,0.0,2020s
0.768,0.714,-5.11,0.0401,0.352,0.0,0.842,131.443,5YqEzk3C5c3UZ1D5fJUlXA,1.0,1.0,2020s
0.538,0.742,-5.355,0.114,0.138,4.67e-05,0.25,96.107,5mHdCZtVyb4DcJw8799hZp,0.0,1.0,2020s
0.796,0.798,-6.312,0.0317,0.034,4.19e-05,0.942,116.032,6zSpb8dQRaw0M1dK8PBwQz,1.0,1.0,2020s
0.702,0.825,-3.787,0.0601,0.00883,0.0,0.915,102.977,5nujrmhLynf4yMoMtj8AQF,1.0,1.0,2020s
0.573,0.422,-7.621,0.0678,0.551,1.31e-05,0.693,124.357,26b3oVLrRUaaybJulow9kz,1.0,0.0,2020s
0.621,0.873,-3.067,0.0369,0.0406,9.1e-06,0.873,97.96,5hM5arv9KDbCHS0k9uqwjr,1.0,1.0,2020s
0.75,0.608,-4.008,0.0387,0.00165,0.0,0.958,132.507,4pt5fDVTg5GhEvEtlz9dKk,1.0,1.0,2020s
0.838,0.525,-3.562,0.0665,0.345,1.92e-06,0.884,144.981,0QHEIqNKsMoOY5urbzN48u,1.0,1.0,2020s
0.714,0.728,-4.595,0.0468,0.298,0.0,0.901,114.996,1qEmFfgcLObUfQm0j1W2CK,1.0,1.0,2020s
0.78,0.689,-5.668,0.141,0.0368,9.69e-06,0.642,115.042,1xzi1Jcr7mEi9K2RfzLOqS,1.0,1.0,2020s
0.807,0.893,-3.745,0.0347,0.0451,2.79e-05,0.537,126.011,3rmo8F54jFF8OgYsqTxm5d,1.0,1.0,2020s
0.714,0.472,-7.375,0.0864,0.013,4.51e-06,0.238,131.121,3nqQXoyQOWXiESFLlDF1hG,0.0,0.0,2020s
0.604,0.366,-7.519,0.0282,0.578,0.0,0.13,141.981,46IZ0fSY2mpAiktS3KOqds,0.0,0.0,2020s
0.911,0.573,-7.43,0.288,0.38,0.0,0.972,140.04,3LtpKP5abr2qqjunvjlX5i,1.0,1.0,2020s
0.793,0.52,-7.457,0.0696,0.246,0.0,0.309,107.014,3p7XQpdt8Dr6oMXSvRZ9bg,0.0,0.0,2020s
0.726,0.431,-8.765,0.135,0.731,0.0,0.348,144.026,7eJMfftS33KTjuF7lTsMCx,0.0,0.0,2020s
0.65,0.825,-4.645,0.0325,0.0215,2.44e-05,0.593,118.091,37BZB0z9T8Xu7U3e65qxFy,1.0,1.0,2020s
0.664,0.405,-7.413,0.08,0.877,0.000765,0.743,81.89,43iIQbw5hx986dUEZbr3eN,1.0,0.0,2020s
0.677,0.696,-6.181,0.119,0.321,0.0,0.464,90.03,4iJyoBOLtHqaGxP12qzhQI,0.0,1.0,2020s
0.451,0.627,-4.59,0.127,0.591,0.00958,0.77,74.69,0dGqP4VickYjtIaB5VOt4H,1.0,1.0,2020s
0.696,0.809,-8.254,0.05,0.252,0.000128,0.857,132.962,6AQbmUe0Qwf5PZnt4HmTXv,1.0,1.0,2020s
0.539,0.508,-6.05,0.0288,0.727,0.0,0.227,101.358,0T5iIrXA4p5GsubkhuBIKV,0.0,0.0,2020s
0.762,0.766,-3.955,0.0343,0.00776,6.98e-05,0.442,130.001,5fwSHlTEWpluwOM0Sxnh5k,0.0,1.0,2020s
0.671,0.636,-8.117,0.103,0.515,0.000411,0.262,120.966,3uUuGVFu1V7jTQL60S1r8z,0.0,0.0,2020s
0.764,0.705,-3.463,0.0284,0.259,8.92e-05,0.781,110.97,3DarAbFujv6eYNliUTyqtz,1.0,1.0,2020s
0.709,0.548,-8.493,0.353,0.65,1.59e-06,0.543,83.995,1tkg4EHVoqnhR6iFEXb60y,1.0,0.0,2020s
0.701,0.716,-3.671,0.0361,0.174,0.0,0.732,91.007,4jPy3l0RUwlUI9T5XHBW2m,1.0,1.0,2020s
0.829,0.512,-5.865,0.187,0.492,0.0,0.638,80.511,4XvcHTUfIlWfyJTRG0aqlo,1.0,1.0,2020s
0.902,0.582,-5.902,0.109,0.111,3.18e-06,0.332,107.005,0wHFktze2PHC5jDt3B17DC,0.0,1.0,2020s
0.588,0.701,-6.39,0.0402,0.00813,0.0,0.443,104.988,3FeVmId7tL5YN8B7R3imoM,0.0,1.0,2020s
0.634,0.663,-6.818,0.0331,0.433,0.124,0.6,146.053,41P6Tnd8KIHqON0QIydx6a,1.0,0.0,2020s
0.664,0.609,-6.509,0.0707,0.304,0.0,0.194,130.041,3Vi5XqYrmQgOYBajMWSvCi,0.0,0.0,2020s
0.83,0.585,-6.476,0.094,0.237,0.0,0.485,109.978,6Im9k8u9iIzKMrmV7BWtlF,1.0,1.0,2020s
0.799,0.802,-5.196,0.0371,0.429,0.00128,0.811,107.008,1s7oOCT8vauUh01PbJD6ps,1.0,1.0,2020s
0.935,0.454,-7.509,0.375,0.0194,0.0,0.357,133.073,4Oun2ylbjFKMPTiaSbbCih,0.0,0.0,2020s
0.727,0.739,-3.805,0.0411,0.365,0.00137,0.533,93.005,2Xr1dTzJee307rmrkt8c0g,1.0,1.0,2020s
0.761,0.518,-8.871,0.134,0.244,3.47e-05,0.522,133.976,2SAqBLGA283SUiwJ3xOUVI,0.0,0.0,2020s
0.472,0.518,-7.379,0.051,0.383,0.127,0.154,147.805,26hOm7dTtBi0TdpDGl141t,0.0,0.0,2020s
0.731,0.573,-10.059,0.0544,0.401,5.22e-05,0.145,109.928,47EiUVwUp4C9fGccaPuUCS,0.0,0.0,2020s
